ID,latitude,longitude,district,address_offers,agent_offers,subway_offers,closest_subway,dist_to_subway,subway_grade,subway_dist_to_center,rooms,floor,max_floor,footage,material,repair,price,category_age
MAL5089,55.86119300000001,37.4683704,,2.0,1.0,10.0,Universitet,514.0,Underground,,Two Room,15.0,17.0,62.0,panel,,14150000.0,Middle-aged buildings
MAL9666,55.770289,37.473671,SZAO,2.0,,23.0,Slavyansky Bulvar,,Urban rail,,Two Room,16.0,25.0,37.6,monolith,Good,12650000.0,Young buildings
MAL7876,55.7095,37.4626978,ZAO,1.0,218.0,11.0,Smolenskaya,2348.0,Underground,10841.0,Two Room,1.0,14.0,63.0,monolith,Good,14700000.0,Young buildings
MAL5201,55.707436,37.784157,UVAO,1.0,1.0,16.0,,,Underground,11796.0,Two Room,,9.0,44.0,panel,Enough,7800000.0,Old buildings
MAL5868,55.6051772,37.73474960000001,UAO,1.0,,20.0,Myakinino,1237.0,Underground,17038.0,Two Room,7.0,9.0,45.0,panel,Good,9200000.0,Old buildings
MAL3726,55.737527,37.834444,VAO,1.0,1.0,,Chekhovskaya,2036.0,Underground,15575.0,One Room,5.0,9.0,,panel,Enough,6500000.0,Old buildings
MAL5881,55.609676,37.725163,UAO,2.0,1.0,18.0,Myakinino,,,17038.0,One Room,,17.0,38.6,panel,Enough,8300000.0,Middle-aged buildings
MAL2493,55.70151600000001,37.948898,UVAO,2.0,,28.0,Dmitrievskaya,1317.0,Underground,,,14.0,17.0,,block,Enough,11250000.0,Middle-aged buildings
MAL11665,55.85626,37.589535,SVAO,1.0,15.0,5.0,Tverskaya,924.0,Underground,10763.0,,2.0,14.0,39.4,panel,Good,8400000.0,Middle-aged buildings
MAL7063,55.68317800000001,37.541548,UZAO,,1.0,7.0,Andronovka,1208.0,Underground,,Two Room,16.0,24.0,51.8,monolith,,17500000.0,Young buildings
MAL5909,55.596702,37.723538,UAO,1.0,,6.0,Myakinino,1547.0,,17038.0,One Room,5.0,24.0,37.5,monolith,Enough,8100000.0,Middle-aged buildings
MAL5963,55.860382,37.417896,,1.0,1.0,15.0,Butyrskaya,,Underground,16361.0,One Room,3.0,16.0,39.4,panel,Good,11000000.0,Middle-aged buildings
MAL11137,55.840791,37.379043,SZAO,2.0,9.0,,Avtozavodskaya,744.0,Underground,17194.0,Two Room,3.0,25.0,78.0,monolith,Enough,15300000.0,Middle-aged buildings
MAL2348,55.69985550000001,37.93293,UVAO,3.0,4.0,40.0,,462.0,Underground,20323.0,Two Room,11.0,19.0,63.8,panel,Poor,9323850.0,Young buildings
MAL11575,55.81949470000001,37.70527720000001,VAO,1.0,1.0,4.0,Vorobyovy Gory,,Urban rail,10153.0,Two Room,8.0,12.0,,block,Enough,11000000.0,Middle-aged buildings
MAL11332,55.775307,37.527238,SAO,3.0,2.0,8.0,Trubnaya,529.0,Underground,6623.0,One Room,8.0,24.0,,monolith,Poor,15200000.0,Young buildings
MAL9169,55.699558,37.631101,UAO,1.0,,6.0,Kuntsevskaya,1088.0,Urban rail,6335.0,One Room,12.0,14.0,49.1,monolith,Poor,16637920.0,Young buildings
MAL10976,55.770897,37.37809,ZAO,4.0,2.0,8.0,Studencheskaya,,Underground,12992.0,Two Room,5.0,24.0,,monolith,Poor,17976097.0,Young buildings
MAL862,55.650043,37.529897,UZAO,1.0,1.0,12.0,Yugo-Zapadnaya,887.0,Underground,13444.0,One Room,6.0,9.0,,panel,,8000000.0,Old buildings
MAL3306,,37.54118,SAO,1.0,1.0,19.0,Mnyovniki,,Underground,13417.0,Two Room,,24.0,47.2,monolith,Excellent,11300000.0,Young buildings
MAL6996,55.650389,37.56203,,1.0,1.0,4.0,Ploshchad Revolyutsii,1545.0,Underground,11631.0,One Room,11.0,12.0,35.1,block,,8000000.0,Old buildings
MAL6215,55.680935,37.75373,UVAO,,1.0,18.0,Medvedkovo,,Underground,12430.0,Two Room,4.0,,40.9,brick,Enough,7950000.0,Old buildings
MAL9668,55.778797,37.46016,SZAO,1.0,12.0,,,,Urban rail,7662.0,Two Room,2.0,5.0,42.0,brick,Poor,9600000.0,Old buildings
MAL1532,,37.419476,SZAO,1.0,205.0,7.0,Bulvar Admirala Ushakova,,Underground,14516.0,Two Room,11.0,14.0,,panel,Enough,12900000.0,Middle-aged buildings
MAL9439,55.6446061,37.7423425,,1.0,1.0,,Khovrino,1070.0,Underground,13657.0,One Room,6.0,17.0,38.5,monolith,Good,8400000.0,Middle-aged buildings
MAL5457,55.62981600000001,37.486939,UZAO,,8.0,2.0,Telecenter,1714.0,,16362.0,Two Room,3.0,14.0,45.0,block,Enough,9500000.0,Old buildings
MAL2157,55.818882,37.827706,VAO,1.0,1.0,,Novokuznetskaya,2090.0,Underground,13108.0,Two Room,2.0,12.0,,panel,Poor,8500000.0,Old buildings
MAL582,55.66862,37.543972,,1.0,2.0,,Tulskaya,,Underground,9905.0,Two Room,,12.0,37.2,block,Enough,9700000.0,Old buildings
MAL2796,55.867268,37.696867,SVAO,1.0,1.0,27.0,Okhotny Ryad,,Underground,13519.0,Two Room,8.0,9.0,44.0,panel,Enough,8000000.0,Old buildings
MAL2910,55.7141583,37.4856613,ZAO,1.0,1.0,5.0,Perovo,1330.0,Underground,8012.0,Two Room,1.0,14.0,38.5,panel,Enough,8000000.0,Old buildings
MAL10728,55.672474,37.463017,ZAO,1.0,1.0,12.0,Nagatinskaya,898.0,Underground,13867.0,Two Room,14.0,,54.0,panel,Enough,14950000.0,Old buildings
MAL11745,,37.64220460000001,CAO,1.0,1.0,,Pervomayskaya,706.0,Underground,3093.0,Two Room,11.0,12.0,53.0,panel,Enough,16550000.0,Middle-aged buildings
MAL1820,55.83057,37.485413,SAO,,1.0,9.0,,,Underground,12538.0,One Room,15.0,17.0,38.0,panel,Enough,10000000.0,Old buildings
MAL11972,55.70699670000001,37.4007718,ZAO,1.0,3.0,2.0,,1880.0,Suburban rail,15572.0,One Room,2.0,17.0,38.0,panel,Good,7500000.0,Middle-aged buildings
MAL3908,55.72523399999999,37.6772853,UVAO,1.0,,3.0,Novokuznetskaya,496.0,Underground,5274.0,,2.0,17.0,50.15,,Poor,13200000.0,Young buildings
MAL10076,55.8652662,37.6001805,SVAO,1.0,1.0,12.0,Prazhskaya,324.0,Underground,,One Room,16.0,17.0,39.0,panel,Enough,8800000.0,Middle-aged buildings
MAL2759,,37.67501,SVAO,1.0,1.0,,Okhotny Ryad,,Underground,13519.0,Two Room,7.0,9.0,38.0,block,Good,10500000.0,Old buildings
MAL8771,,37.461248,ZAO,1.0,1.0,13.0,Novokosino,1597.0,Underground,10800.0,Two Room,,5.0,62.5,brick,,13000000.0,Old buildings
MAL5260,,37.80497,VAO,3.0,45.0,,,1018.0,Underground,11796.0,One Room,,9.0,33.0,block,,8150000.0,Old buildings
MAL1030,55.7996059,37.7764296,VAO,1.0,1.0,3.0,Smolenskaya,,Underground,11013.0,Two Room,4.0,19.0,64.0,monolith,,15300000.0,Middle-aged buildings
MAL11539,,37.696471,VAO,1.0,292.0,,Vorobyovy Gory,,Urban rail,10153.0,One Room,,18.0,38.2,monolith,Enough,9100000.0,Middle-aged buildings
MAL10503,55.849054,37.362999,SZAO,1.0,4.0,6.0,Novogireyevo,347.0,Underground,,,10.0,17.0,39.0,panel,Good,8500000.0,Middle-aged buildings
MAL7430,55.901554,37.611034,SVAO,1.0,1.0,12.0,Komsomolskaya,1556.0,Underground,16430.0,Two Room,1.0,12.0,39.0,panel,,7000000.0,Old buildings
MAL11723,55.74079370000001,37.5885861,CAO,2.0,2.0,2.0,Bulvar Dmitriya Donskogo,658.0,Underground,,Two Room,1.0,5.0,,panel,Enough,15000000.0,Old buildings
MAL10078,55.852734,37.61567700000001,,1.0,,,Prazhskaya,1444.0,Underground,12480.0,One Room,5.0,12.0,43.1,panel,,9500000.0,Old buildings
MAL9219,55.6338042,37.4868967,UZAO,1.0,,9.0,Okruzhnaya,1620.0,Underground,14840.0,Two Room,3.0,16.0,74.0,brick,,19500000.0,Young buildings
MAL8873,55.732499,37.535718,ZAO,1.0,3.0,2.0,Ulitsa Gorchakova,1057.0,Underground,4461.0,One Room,3.0,10.0,,brick,Enough,8700000.0,Old buildings
MAL6277,55.5398571,37.51173350000001,,1.0,12.0,5.0,Voykovskaya,335.0,Underground,24636.0,Two Room,,17.0,53.2,panel,Good,11400000.0,Middle-aged buildings
MAL9857,55.688132,37.718705,UVAO,1.0,1.0,8.0,,783.0,Underground,10096.0,Two Room,2.0,25.0,74.0,panel,Good,15600000.0,Middle-aged buildings
MAL9978,55.7308555,37.4590849,ZAO,2.0,1.0,,Fonvizinskaya,648.0,Underground,9444.0,Two Room,5.0,19.0,55.0,brick,Enough,15900000.0,Young buildings
MAL6231,55.6603382,37.7777885,UVAO,1.0,1.0,16.0,,2072.0,Underground,12430.0,Two Room,3.0,14.0,62.0,panel,,11300000.0,Middle-aged buildings
MAL4347,55.795986,37.58341,SAO,1.0,,8.0,Davydkovo,,Underground,4978.0,Two Room,6.0,,53.0,panel,Good,14800000.0,Old buildings
MAL9075,,37.704163,UAO,1.0,,5.0,Yuzhnaya,721.0,Underground,16303.0,Two Room,3.0,9.0,45.0,panel,,9300000.0,Old buildings
MAL4437,55.71854200000001,37.746768,UVAO,1.0,3.0,,Ulitsa Starokachalovskaya,1023.0,Underground,9000.0,One Room,11.0,26.0,42.0,panel,,8399000.0,Middle-aged buildings
MAL2109,55.81388000000001,37.801215,VAO,2.0,1.0,33.0,Novokuznetskaya,473.0,Underground,13108.0,Two Room,3.0,5.0,45.7,panel,Enough,8000000.0,Old buildings
MAL4079,55.66638689999999,37.4724781,ZAO,1.0,1.0,,,743.0,Underground,12935.0,One Room,13.0,16.0,67.0,monolith,Poor,17668000.0,Middle-aged buildings
MAL7950,55.71822389999999,37.4584448,ZAO,1.0,28.0,,Smolenskaya,1361.0,Underground,,Two Room,2.0,4.0,56.7,brick,Good,13500000.0,Old buildings
MAL11545,55.82337,37.7170857,VAO,1.0,1.0,,,,Urban rail,,Two Room,1.0,9.0,49.7,brick,,9250000.0,Old buildings
MAL2224,55.837591,37.658194,SVAO,1.0,1.0,2.0,Michurinsky Prospekt,633.0,Urban rail,10236.0,,4.0,9.0,39.0,block,Enough,8900000.0,Old buildings
MAL10425,55.661983,37.60355,UZAO,1.0,1.0,11.0,Timiryazevskaya,116.0,Underground,10013.0,One Room,11.0,,34.6,panel,Good,,Old buildings
MAL2480,55.70173000000001,37.923798,UVAO,1.0,1.0,,Dmitrievskaya,298.0,Underground,20323.0,Two Room,6.0,17.0,61.0,panel,Good,12000000.0,Young buildings
MAL5671,55.61175,37.578666,,1.0,7.0,7.0,Sretensky Bulvar,1492.0,Underground,,One Room,,18.0,44.0,panel,Good,12990000.0,Young buildings
MAL5652,55.61175,37.578666,UAO,1.0,292.0,3.0,Sretensky Bulvar,1492.0,Underground,15733.0,One Room,17.0,18.0,44.0,panel,Good,13250000.0,Young buildings
MAL3371,,37.4941891,ZAO,1.0,31.0,,Rimskaya,781.0,Underground,10917.0,Two Room,12.0,16.0,,panel,Enough,15200000.0,Young buildings
MAL9375,55.661689,,UVAO,1.0,2.0,6.0,Khovrino,860.0,Underground,13657.0,One Room,7.0,25.0,,panel,Good,10950000.0,Middle-aged buildings
MAL8522,55.7878898,37.67403270000001,VAO,1.0,10.0,,Petrovsky Park,397.0,Underground,5761.0,,8.0,9.0,32.9,panel,Poor,9000000.0,Old buildings
MAL8308,55.694813,37.607914,UAO,1.0,,3.0,Mezhdunarodnaya,561.0,,6947.0,One Room,,17.0,37.8,block,Enough,10500000.0,Middle-aged buildings
MAL10500,55.84575400000001,37.35563300000001,SZAO,1.0,1.0,3.0,,350.0,Underground,19023.0,Two Room,7.0,14.0,,panel,Enough,11150000.0,Middle-aged buildings
MAL4158,55.739676,37.669639,,1.0,1.0,2.0,Kutuzovskaya,,Underground,3888.0,,9.0,13.0,43.0,brick,Good,14000000.0,Middle-aged buildings
MAL6755,55.739944,,ZAO,1.0,1.0,,Altufyevo,856.0,Underground,12574.0,Two Room,21.0,24.0,,panel,Good,14300000.0,Middle-aged buildings
MAL10799,55.787837,37.603101,SVAO,1.0,,,Shosse Entuziastov,803.0,Underground,3321.0,One Room,16.0,,36.8,panel,Enough,10750000.0,Middle-aged buildings
MAL2730,55.87429399999999,,SVAO,1.0,,,Okhotny Ryad,,Underground,13519.0,One Room,,12.0,35.7,panel,Good,8300000.0,Old buildings
MAL8181,,37.796986,VAO,1.0,7.0,,Petrovsko-Razumovskaya,,Underground,10558.0,One Room,4.0,,,panel,,7200000.0,Old buildings
MAL553,55.6686433,37.5723074,UZAO,1.0,10.0,,Tulskaya,1128.0,Underground,9905.0,One Room,5.0,9.0,31.5,panel,Enough,7700000.0,Old buildings
MAL10104,55.869427,37.59479,SVAO,3.0,1.0,16.0,Prazhskaya,860.0,Underground,12480.0,Two Room,2.0,9.0,47.0,panel,Enough,9250000.0,Old buildings
MAL1852,55.80123199999999,37.785818,VAO,1.0,9.0,18.0,Verkhniye Likhobory,1139.0,Underground,12418.0,One Room,5.0,5.0,32.0,brick,Enough,7450000.0,Old buildings
MAL4689,,37.5673291,CAO,1.0,1.0,,Bulvar Rokossovskogo,739.0,,3581.0,One Room,,5.0,36.4,brick,Excellent,12200000.0,Old buildings
MAL7701,55.879046,37.610961,,1.0,1.0,9.0,Rumyantsevo,,Underground,14663.0,Two Room,,17.0,61.4,panel,Enough,13700000.0,Young buildings
MAL2981,55.72421329999999,37.8252517,VAO,3.0,,11.0,Kashirskaya,1585.0,Underground,,Two Room,,13.0,67.4,monolith,Poor,11400000.0,Young buildings
MAL3072,55.7158264,,UVAO,1.0,1.0,12.0,Kashirskaya,715.0,Underground,13469.0,One Room,4.0,12.0,,block,,7500000.0,Old buildings
MAL11821,55.64171,37.607674,UAO,1.0,1.0,11.0,ZIL,,Underground,,Two Room,16.0,17.0,50.9,panel,Poor,12000000.0,Middle-aged buildings
MAL4579,,37.585655,UAO,1.0,1.0,9.0,Lokomotiv,,Underground,17314.0,,7.0,9.0,35.0,panel,Good,7500000.0,Old buildings
MAL10448,55.825123,37.59803400000001,SVAO,,1.0,6.0,Belokamennaya,610.0,Underground,7965.0,,3.0,22.0,,panel,Poor,9700000.0,Middle-aged buildings
MAL9083,55.616041,37.699436,UAO,1.0,1.0,8.0,Yuzhnaya,457.0,Underground,16303.0,Two Room,4.0,9.0,,panel,Good,10800000.0,Old buildings
MAL3993,,37.711617,VAO,1.0,1.0,4.0,,604.0,Underground,7852.0,Two Room,6.0,10.0,,monolith,Good,15900000.0,Middle-aged buildings
MAL113,,37.7527274,UVAO,1.0,218.0,21.0,Kiyevskaya,,Underground,10612.0,Two Room,7.0,9.0,76.1,panel,Enough,14900000.0,Middle-aged buildings
MAL543,55.6686433,37.5723074,UZAO,1.0,1.0,6.0,Tulskaya,,,9905.0,One Room,5.0,9.0,31.5,panel,Enough,7850000.0,Old buildings
MAL2778,,37.698807,SVAO,1.0,1.0,18.0,Okhotny Ryad,2313.0,Underground,13519.0,One Room,2.0,14.0,41.0,panel,Enough,7250000.0,Middle-aged buildings
MAL10666,55.7206,37.62518,UAO,1.0,25.0,3.0,Mitino,803.0,Underground,2766.0,Two Room,2.0,9.0,,panel,Good,11500000.0,Old buildings
MAL9813,55.75890129999999,37.65828060000001,CAO,1.0,,3.0,Arbatskaya,,Underground,,,4.0,8.0,58.0,brick,Enough,14700000.0,Old buildings
MAL5821,55.600333,37.713944,UAO,1.0,196.0,14.0,Myakinino,1107.0,Underground,17038.0,One Room,3.0,9.0,32.4,panel,Poor,7400000.0,Old buildings
MAL6252,55.5391845,37.5101102,UZAO,1.0,5.0,,Voykovskaya,388.0,Underground,24636.0,Two Room,15.0,17.0,51.7,panel,Enough,11600000.0,Middle-aged buildings
MAL3484,55.6785458,37.5017594,ZAO,2.0,,9.0,Rimskaya,,Underground,10917.0,Two Room,4.0,12.0,,block,,13000000.0,Old buildings
MAL8516,55.79892,37.690067,VAO,3.0,1.0,10.0,Petrovsky Park,1246.0,Underground,5761.0,,,9.0,31.0,brick,,8100000.0,Old buildings
MAL1323,55.684838,37.571129,UZAO,1.0,1.0,,Preobrazhenskaya Ploshchad,267.0,Underground,7728.0,Two Room,6.0,8.0,58.9,block,Enough,17080000.0,Old buildings
MAL8451,55.8519825,37.35198079999999,SZAO,1.0,10.0,,Pechatniki,,Underground,19910.0,,6.0,,57.3,panel,Enough,11500000.0,Middle-aged buildings
MAL8457,,37.36241500000001,SZAO,1.0,1.0,3.0,Pechatniki,608.0,Underground,,,1.0,17.0,56.9,panel,Good,10650000.0,Middle-aged buildings
MAL6556,55.65039399999999,37.725235,UVAO,1.0,3.0,3.0,Okruzhnaya,1330.0,Suburban rail,11933.0,One Room,15.0,16.0,40.0,panel,Excellent,9190000.0,Old buildings
MAL11285,55.723095,37.607592,CAO,1.0,1.0,4.0,Verkhnie Kotly,,Underground,3744.0,One Room,1.0,9.0,,block,Enough,10700000.0,Old buildings
MAL9893,55.889876,37.526941,SAO,1.0,1.0,,Babushkinskaya,1767.0,Suburban rail,17605.0,,1.0,14.0,50.0,panel,,8500000.0,Middle-aged buildings
MAL7569,55.7419815,37.6830984,CAO,1.0,0.0,17.0,Bibirevo,513.0,Underground,4268.0,Two Room,5.0,12.0,47.3,block,Enough,12500000.0,Old buildings
MAL2707,55.876026,37.67749,SVAO,1.0,9.0,15.0,Okhotny Ryad,,Underground,13519.0,,15.0,17.0,,panel,Good,14800000.0,Young buildings
MAL8358,55.682168,,UZAO,1.0,45.0,10.0,Mezhdunarodnaya,1105.0,Urban rail,6947.0,,17.0,24.0,57.0,panel,Good,18500000.0,Middle-aged buildings
MAL3146,55.8475651,37.628212,SVAO,1.0,1.0,10.0,,706.0,Underground,10400.0,Two Room,,20.0,62.75,monolith,Poor,18000000.0,Young buildings
MAL4458,55.73156700000001,,UVAO,1.0,,10.0,Ulitsa Starokachalovskaya,,Underground,9000.0,One Room,6.0,12.0,35.1,panel,Enough,7150000.0,Old buildings
MAL8878,55.65044,37.34142,,1.0,292.0,5.0,,1558.0,Underground,20688.0,Two Room,15.0,17.0,54.0,panel,Good,11950000.0,Young buildings
MAL9200,55.697453,,UAO,6.0,,10.0,,905.0,Urban rail,6335.0,One Room,4.0,14.0,,monolith,Good,13100000.0,Old buildings
MAL4515,55.603839,37.5827614,UAO,1.0,66.0,12.0,Lokomotiv,1416.0,Underground,17314.0,One Room,2.0,12.0,39.2,panel,Enough,8200000.0,Old buildings
MAL2249,55.8270298,37.6674511,SVAO,1.0,1.0,,Michurinsky Prospekt,1380.0,Urban rail,10236.0,One Room,,12.0,34.8,block,Enough,7000000.0,Old buildings
MAL204,55.70441999999999,37.77749,UVAO,1.0,1.0,18.0,Kiyevskaya,897.0,Underground,10612.0,One Room,7.0,,47.6,monolith,Enough,9500000.0,Middle-aged buildings
MAL8080,55.761472,37.7909279,VAO,1.0,196.0,17.0,Petrovsko-Razumovskaya,,,10558.0,Two Room,2.0,,58.0,brick,Excellent,12900000.0,Old buildings
MAL3647,55.781712,37.569243,SAO,1.0,1.0,1.0,Prospekt Vernadskogo,981.0,Underground,3421.0,Two Room,2.0,6.0,52.0,brick,Enough,14000000.0,Old buildings
MAL11183,55.8240519,37.6476149,,,66.0,6.0,Dinamo,388.0,Underground,8183.0,Two Room,,12.0,,block,Excellent,11200000.0,Old buildings
MAL10220,,37.523824,UZAO,1.0,1.0,8.0,Kalininskaya,719.0,Underground,17040.0,Two Room,10.0,16.0,54.0,panel,Good,12500000.0,Old buildings
MAL8979,55.582966000000006,37.5811927,,4.0,1.0,5.0,Prospekt Mira,,Underground,,Two Room,2.0,23.0,51.3,monolith,Good,13700000.0,Young buildings
MAL8884,55.638861,37.349174,ZAO,1.0,196.0,,Polyanka,,Underground,20688.0,Two Room,14.0,17.0,53.7,monolith,Enough,12100000.0,Middle-aged buildings
MAL8906,,37.358094,ZAO,1.0,4.0,,Polyanka,309.0,Underground,20688.0,Two Room,9.0,14.0,40.0,panel,,8700000.0,Middle-aged buildings
MAL11722,55.74079370000001,37.5885861,CAO,1.0,24.0,1.0,Bulvar Dmitriya Donskogo,658.0,Underground,2252.0,,1.0,,45.0,panel,Enough,,Old buildings
MAL2220,55.768696,37.68357,CAO,1.0,28.0,5.0,Frunzenskaya,500.0,Underground,4563.0,One Room,3.0,5.0,30.1,brick,Enough,9955000.0,Old buildings
MAL3972,,37.728065,VAO,6.0,16.0,17.0,Chkalovskaya,1009.0,Underground,7852.0,One Room,9.0,9.0,34.9,panel,Enough,7150000.0,Old buildings
MAL7139,55.81411239999999,37.4901537,SAO,1.0,1.0,3.0,Ulitsa Skobelevskaya,110.0,Urban rail,10537.0,Two Room,2.0,4.0,66.0,brick,Enough,18500000.0,Old buildings
MAL6228,55.6742181,37.76774320000001,UVAO,1.0,1.0,16.0,Medvedkovo,,Underground,12430.0,Two Room,10.0,12.0,46.0,panel,Enough,9100000.0,Middle-aged buildings
MAL1608,55.68505,,UAO,1.0,292.0,17.0,Izmaylovskaya,866.0,Underground,8849.0,One Room,4.0,21.0,38.0,panel,Good,13325000.0,Middle-aged buildings
MAL9923,,37.54823820000001,SVAO,1.0,1.0,3.0,,654.0,Suburban rail,17605.0,One Room,15.0,24.0,30.2,monolith,,7700000.0,Middle-aged buildings
MAL10022,55.872758,37.615821,SVAO,1.0,,15.0,Prazhskaya,1158.0,Underground,12480.0,,14.0,18.0,42.0,monolith,Excellent,11000000.0,Middle-aged buildings
MAL947,,37.6496626,SVAO,1.0,,,Aviamotornaya,1157.0,Underground,15384.0,,9.0,12.0,45.0,panel,,9000000.0,Old buildings
MAL3878,,37.4036968,ZAO,1.0,1.0,8.0,,343.0,Suburban rail,13945.0,Two Room,15.0,16.0,55.7,panel,Enough,11300000.0,Middle-aged buildings
MAL10103,55.8616942,37.5948126,,1.0,,13.0,,701.0,Underground,12480.0,One Room,,17.0,38.2,panel,Enough,7800000.0,Middle-aged buildings
MAL8981,,37.5811927,UAO,4.0,1.0,,Prospekt Mira,,Underground,19118.0,Two Room,10.0,23.0,51.2,monolith,Excellent,14040000.0,Young buildings
MAL9729,55.77108000000001,37.486248,SZAO,1.0,1.0,20.0,,1764.0,Urban rail,7662.0,Two Room,3.0,5.0,45.0,block,Enough,9200000.0,Old buildings
MAL7729,55.87892,37.612955,SVAO,1.0,1.0,7.0,Rumyantsevo,,Underground,14663.0,Two Room,2.0,,53.0,brick,Enough,12900000.0,Young buildings
MAL5735,55.7407894,37.4813441,ZAO,1.0,1.0,2.0,Nizhegorodskaya,203.0,Underground,8359.0,Two Room,4.0,5.0,38.0,brick,Poor,9500000.0,Old buildings
MAL4931,55.83779000000001,37.44006,SZAO,1.0,1.0,5.0,Buninskaya Alleya,1276.0,Underground,15359.0,Two Room,,4.0,63.2,brick,Enough,11800000.0,Old buildings
MAL640,55.87412,37.562927,SAO,2.0,11.0,11.0,Troparyovo,944.0,Suburban rail,14761.0,One Room,6.0,12.0,39.0,panel,Enough,9000000.0,Old buildings
MAL8863,,37.5484008,ZAO,1.0,1.0,7.0,Ulitsa Gorchakova,650.0,Underground,4461.0,Two Room,3.0,,,brick,Good,17000000.0,Old buildings
MAL4675,55.756523,37.554626,CAO,1.0,1.0,,Bulvar Rokossovskogo,954.0,Underground,3581.0,Two Room,2.0,5.0,55.0,brick,Enough,14200000.0,Old buildings
MAL49,55.6093345,37.7582183,,1.0,2.0,13.0,Park Pobedy,,Underground,17166.0,Two Room,14.0,17.0,50.9,panel,Poor,9200000.0,Middle-aged buildings
MAL11459,55.924845,37.548546,SVAO,2.0,7.0,6.0,Tsvetnoy Bulvar,1285.0,Suburban rail,19917.0,One Room,6.0,16.0,42.5,monolith,Good,9990000.0,Young buildings
MAL11714,55.814612,37.5903265,SVAO,1.0,1.0,3.0,Aeroport,791.0,Underground,6844.0,One Room,5.0,5.0,35.0,block,Enough,8800000.0,Old buildings
MAL3404,55.68168100000001,37.518147,UZAO,1.0,1.0,,,1024.0,Underground,10917.0,Two Room,23.0,24.0,66.1,monolith,Good,20000000.0,Middle-aged buildings
MAL4133,55.72765,37.664825,,2.0,92.0,6.0,Kutuzovskaya,480.0,Underground,3888.0,Two Room,3.0,9.0,42.3,brick,,10700000.0,Old buildings
MAL5211,55.7105219,37.7890103,UVAO,1.0,6.0,5.0,Aminyevskaya,,Underground,11796.0,Two Room,3.0,9.0,45.0,panel,Good,9400000.0,Old buildings
MAL6785,55.734455,37.412415,ZAO,1.0,,13.0,Altufyevo,,Underground,12574.0,Two Room,,17.0,57.7,monolith,Enough,14200000.0,Young buildings
MAL8014,,37.656307,SVAO,2.0,15.0,9.0,Kuntsevskaya,,Underground,11734.0,One Room,5.0,12.0,39.0,panel,Enough,8400000.0,Middle-aged buildings
MAL4233,55.794386,37.612416,SVAO,1.0,,9.0,Botanichesky Sad,246.0,,4616.0,,,7.0,71.0,brick,Poor,16280000.0,Old buildings
MAL1001,55.887352,37.648501,SVAO,1.0,45.0,,Aviamotornaya,818.0,Underground,15384.0,Two Room,6.0,12.0,39.0,monolith,Enough,9000000.0,Old buildings
MAL651,55.881253,37.585107,SVAO,1.0,2.0,9.0,Troparyovo,1091.0,Suburban rail,14761.0,One Room,2.0,12.0,35.0,block,Enough,8250000.0,Old buildings
MAL8985,55.582966000000006,37.5811927,UAO,,6.0,4.0,Prospekt Mira,257.0,Underground,19118.0,Two Room,4.0,22.0,64.0,monolith,Poor,12000000.0,Young buildings
MAL6330,55.7664,37.714222,UVAO,1.0,1.0,4.0,,504.0,,5873.0,,5.0,9.0,44.1,monolith,Enough,10200000.0,Old buildings
MAL1136,55.639997,37.4003372,ZAO,1.0,1.0,17.0,Savyolovskaya,1157.0,Underground,18158.0,,9.0,,60.0,panel,Enough,13100000.0,Young buildings
MAL6906,,37.7883907,UVAO,1.0,12.0,10.0,Krasnoselskaya,1602.0,Underground,,,2.0,4.0,32.0,brick,Enough,5850000.0,Old buildings
MAL33,55.61643,37.739323,UAO,1.0,9.0,11.0,,291.0,,17166.0,One Room,,9.0,32.5,panel,Enough,7190000.0,Old buildings
MAL5849,,,UAO,1.0,2.0,10.0,Myakinino,1456.0,Underground,17038.0,,8.0,18.0,65.0,monolith,,16500000.0,Young buildings
MAL2363,55.698049,37.9256573,UVAO,1.0,5.0,28.0,Dmitrievskaya,566.0,,20323.0,One Room,4.0,,38.0,panel,Good,7700000.0,Young buildings
MAL6630,55.681257,37.551831,UZAO,2.0,4.0,6.0,Dubrovka,784.0,Underground,8931.0,,16.0,22.0,,monolith,Poor,16772000.0,Young buildings
MAL3400,55.680742,37.514563,,1.0,1.0,11.0,Rimskaya,780.0,,10917.0,One Room,6.0,8.0,32.0,brick,Enough,10500000.0,Old buildings
MAL5546,55.8264194,37.49494779999999,SAO,1.0,38.0,10.0,Kropotkinskaya,,Underground,10768.0,One Room,2.0,12.0,35.0,panel,Enough,7900000.0,Old buildings
MAL5864,55.625786,37.71820200000001,UAO,1.0,1.0,20.0,Myakinino,1742.0,Underground,17038.0,Two Room,14.0,14.0,52.0,panel,Enough,9800000.0,Middle-aged buildings
MAL6390,55.78751800000001,37.474022,SZAO,2.0,1.0,13.0,Chertanovskaya,,Underground,8949.0,One Room,4.0,25.0,,monolith,Good,11499000.0,Middle-aged buildings
MAL3963,55.79539690000001,37.719949,VAO,1.0,1.0,,Chkalovskaya,,Underground,7852.0,Two Room,,5.0,44.4,panel,,13000000.0,Old buildings
MAL521,55.6760765,37.5323957,,1.0,,,Tulskaya,,Underground,9905.0,Two Room,1.0,9.0,,block,Enough,9893000.0,Old buildings
